createdAt,value
2025-03-14T23:59:22.865Z,45
2025-03-14T23:58:06.000Z,45
2025-03-14T23:56:50.000Z,45
2025-03-14T23:55:34.120Z,45
2025-03-14T23:54:17.872Z,45
2025-03-14T23:53:01.623Z,45
2025-03-14T23:51:46.359Z,45
2025-03-14T23:50:30.111Z,45
2025-03-14T23:49:13.862Z,45
2025-03-14T23:47:57.614Z,45
2025-03-14T23:46:41.366Z,45
2025-03-14T23:45:25.118Z,45
2025-03-14T23:44:08.869Z,45
2025-03-14T23:42:52.621Z,45
2025-03-14T23:41:36.373Z,45
2025-03-14T23:40:20.125Z,45
2025-03-14T23:39:03.876Z,45
2025-03-14T23:37:47.628Z,45
2025-03-14T23:36:31.000Z,45
2025-03-14T23:35:16.000Z,45
2025-03-14T23:33:59.867Z,45
2025-03-14T23:32:43.619Z,45
2025-03-14T23:31:27.371Z,45
2025-03-14T23:30:11.122Z,45
2025-03-14T23:28:54.874Z,45
2025-03-14T23:27:38.625Z,45
2025-03-14T23:26:22.377Z,45
2025-03-14T23:25:06.128Z,45
2025-03-14T23:23:49.000Z,45
2025-03-14T23:22:33.632Z,45
2025-03-14T23:21:17.000Z,45
2025-03-14T23:20:01.135Z,45
2025-03-14T23:18:45.871Z,45
2025-03-14T23:17:29.622Z,45
2025-03-14T23:16:13.374Z,45
2025-03-14T23:14:57.125Z,45
2025-03-14T23:13:40.877Z,45
2025-03-14T23:12:24.629Z,45
2025-03-14T23:11:08.380Z,45
2025-03-14T23:09:52.132Z,45
2025-03-14T23:08:35.884Z,45
2025-03-14T23:07:19.636Z,45
2025-03-14T23:06:03.387Z,45
2025-03-14T23:04:47.139Z,45
2025-03-14T23:03:30.891Z,45
2025-03-14T23:02:15.000Z,45
2025-03-14T23:00:59.378Z,45
2025-03-14T22:59:43.129Z,45
2025-03-14T22:58:26.881Z,45
2025-03-14T22:57:10.633Z,45
2025-03-14T22:55:54.384Z,45
2025-03-14T22:54:39.120Z,45
2025-03-14T22:53:22.871Z,45
2025-03-14T22:52:06.622Z,45
2025-03-14T22:50:50.374Z,45
2025-03-14T22:49:34.125Z,45
2025-03-14T22:48:17.877Z,45
2025-03-14T22:47:01.628Z,45
2025-03-14T22:45:45.380Z,45
2025-03-14T22:44:29.132Z,45
2025-03-14T22:43:12.883Z,45
2025-03-14T22:41:56.000Z,45
2025-03-14T22:40:40.387Z,45
2025-03-14T22:39:24.138Z,45
2025-03-14T22:38:08.874Z,45
2025-03-14T22:36:52.625Z,45
2025-03-14T22:35:36.377Z,45
2025-03-14T22:34:20.129Z,45
2025-03-14T22:33:03.879Z,45
2025-03-14T22:31:47.630Z,45
2025-03-14T22:30:31.382Z,45
2025-03-14T22:29:15.133Z,45
2025-03-14T22:27:58.885Z,45
2025-03-14T22:26:42.637Z,45
2025-03-14T22:25:26.388Z,45
2025-03-14T22:24:10.140Z,45
2025-03-14T22:22:53.891Z,45
2025-03-14T22:21:38.626Z,45
2025-03-14T22:20:22.378Z,45
2025-03-14T22:19:06.129Z,45
2025-03-14T22:17:49.881Z,45
2025-03-14T22:16:33.632Z,45
2025-03-14T22:15:17.384Z,45
2025-03-14T22:14:01.135Z,45
2025-03-14T22:12:44.887Z,45
2025-03-14T22:11:28.639Z,45
2025-03-14T22:10:12.390Z,45
2025-03-14T22:08:56.141Z,45
2025-03-14T22:07:39.893Z,45
2025-03-14T22:06:23.645Z,45
2025-03-14T22:05:08.380Z,45
2025-03-14T22:03:52.132Z,45
2025-03-14T22:02:35.884Z,45
2025-03-14T22:01:19.635Z,45
2025-03-14T22:00:03.387Z,45
2025-03-14T21:58:47.138Z,45
2025-03-14T21:57:30.890Z,45
2025-03-14T21:56:14.642Z,45
2025-03-14T21:54:58.393Z,45
2025-03-14T21:53:42.145Z,45
2025-03-14T21:52:25.896Z,45
2025-03-14T21:51:09.000Z,45
2025-03-14T21:49:53.399Z,45
2025-03-14T21:48:38.135Z,45
2025-03-14T21:47:21.000Z,45
2025-03-14T21:46:05.637Z,45
2025-03-14T21:44:49.389Z,45
2025-03-14T21:43:33.140Z,45
2025-03-14T21:42:16.891Z,45
2025-03-14T21:41:00.643Z,45
2025-03-14T21:39:44.394Z,45
2025-03-14T21:38:28.146Z,45
2025-03-14T21:37:11.897Z,45
2025-03-14T21:35:55.649Z,45
2025-03-14T21:34:39.400Z,45
2025-03-14T21:33:23.152Z,45
2025-03-14T21:32:07.887Z,45
2025-03-14T21:30:51.000Z,45
2025-03-14T21:29:35.389Z,45
2025-03-14T21:28:19.141Z,45
2025-03-14T21:27:02.892Z,45
2025-03-14T21:25:46.643Z,45
2025-03-14T21:24:30.395Z,45
2025-03-14T21:23:14.146Z,45
2025-03-14T21:21:57.000Z,45
2025-03-14T21:20:41.649Z,45
2025-03-14T21:19:25.400Z,45
