createdAt,value
2025-04-03T20:59:55.797Z,45.76
2025-04-03T20:58:55.862Z,43.67
2025-04-03T20:57:55.815Z,50.92
2025-04-03T20:56:55.861Z,59.94
2025-04-03T20:55:56.762Z,45.28
2025-04-03T20:54:55.893Z,54.79
2025-04-03T20:53:55.886Z,45.12
2025-04-03T20:52:55.867Z,46.08
2025-04-03T20:51:55.884Z,43.99
2025-04-03T20:50:55.932Z,43.67
2025-04-03T20:49:55.892Z,44.15
2025-04-03T20:48:56.062Z,54.30
2025-04-03T20:47:56.044Z,55.91
2025-04-03T20:46:55.922Z,44.31
2025-04-03T20:45:57.543Z,43.99
2025-04-03T20:44:55.988Z,43.67
2025-04-03T20:43:55.995Z,43.51
2025-04-03T20:42:55.980Z,54.62
2025-04-03T20:41:56.028Z,45.12
2025-04-03T20:40:56.021Z,43.83
2025-04-03T20:39:56.011Z,47.53
2025-04-03T20:38:56.112Z,48.98
2025-04-03T20:37:56.023Z,53.33
2025-04-03T20:36:56.065Z,44.47
2025-04-03T20:35:57.064Z,53.17
2025-04-03T20:34:56.074Z,46.25
2025-04-03T20:33:56.381Z,46.08
2025-04-03T20:32:56.164Z,48.34
2025-04-03T20:31:56.107Z,46.08
2025-04-03T20:30:56.135Z,46.25
2025-04-03T20:29:56.214Z,49.79
2025-04-03T20:28:56.139Z,43.99
2025-04-03T20:27:56.143Z,47.53
2025-04-03T20:26:56.185Z,46.25
2025-04-03T20:25:56.183Z,53.50
2025-04-03T20:24:56.195Z,45.28
2025-04-03T20:23:56.216Z,59.30
2025-04-03T20:22:56.202Z,45.60
2025-04-03T20:21:56.246Z,43.99
2025-04-03T20:20:56.238Z,45.76
2025-04-03T20:19:56.255Z,50.27
2025-04-03T20:18:56.323Z,46.89
2025-04-03T20:17:56.315Z,45.28
2025-04-03T20:16:56.302Z,45.60
2025-04-03T20:15:56.333Z,54.95
2025-04-03T20:14:56.459Z,47.70
2025-04-03T20:13:56.302Z,49.15
2025-04-03T20:12:56.325Z,47.53
2025-04-03T20:11:56.400Z,46.73
2025-04-03T20:10:56.355Z,55.11
2025-04-03T20:09:56.391Z,45.92
2025-04-03T20:08:56.407Z,53.82
2025-04-03T20:07:56.369Z,61.23
2025-04-03T20:06:56.460Z,50.60
2025-04-03T20:05:59.916Z,46.08
2025-04-03T20:04:56.526Z,62.20
2025-04-03T20:03:56.746Z,46.41
2025-04-03T20:02:56.581Z,44.31
2025-04-03T20:01:56.444Z,43.51
2025-04-03T20:01:03.268Z,46.73
2025-04-03T19:59:56.558Z,45.76
2025-04-03T19:58:56.474Z,48.66
2025-04-03T19:57:56.481Z,46.57
2025-04-03T19:56:56.504Z,52.85
2025-04-03T19:55:56.586Z,44.63
2025-04-03T19:54:56.599Z,45.28
2025-04-03T19:53:56.623Z,44.79
2025-04-03T19:52:56.546Z,44.79
2025-04-03T19:51:56.792Z,60.10
2025-04-03T19:50:59.375Z,46.41
2025-04-03T19:49:57.472Z,45.44
2025-04-03T19:48:56.787Z,51.24
2025-04-03T19:47:56.678Z,44.96
2025-04-03T19:46:56.613Z,44.15
2025-04-03T19:45:56.612Z,44.63
2025-04-03T19:44:56.710Z,57.52
2025-04-03T19:43:56.635Z,49.95
2025-04-03T19:42:56.651Z,50.11
2025-04-03T19:41:58.279Z,55.43
2025-04-03T19:41:01.054Z,47.86
2025-04-03T19:39:56.728Z,53.01
2025-04-03T19:38:56.787Z,50.11
2025-04-03T19:37:56.716Z,48.02
2025-04-03T19:37:34.885Z,59.46
2025-04-03T19:32:25.082Z,47.21
2025-04-03T19:31:25.042Z,44.47
2025-04-03T19:30:31.399Z,44.96
2025-04-03T19:29:25.067Z,47.70
2025-04-03T19:28:25.062Z,46.57
2025-04-03T19:27:25.095Z,47.53
2025-04-03T19:26:25.098Z,50.60
2025-04-03T19:25:25.126Z,56.56
2025-04-03T19:24:25.167Z,49.31
2025-04-03T19:23:25.468Z,68.48
2025-04-03T19:22:25.122Z,45.92
2025-04-03T19:21:25.359Z,59.30
2025-04-03T19:20:34.683Z,62.36
2025-04-03T19:19:25.389Z,56.72
2025-04-03T19:18:25.364Z,60.91
2025-04-03T19:17:25.182Z,46.57
2025-04-03T19:16:25.200Z,45.44
2025-04-03T19:15:25.213Z,52.37
2025-04-03T19:14:25.226Z,46.57
2025-04-03T19:13:25.236Z,58.01
2025-04-03T19:12:35.670Z,63.33
2025-04-03T19:11:25.337Z,47.70
2025-04-03T19:10:32.695Z,48.50
2025-04-03T19:09:25.262Z,54.14
2025-04-03T19:08:25.287Z,45.44
2025-04-03T19:07:25.340Z,50.11
2025-04-03T19:06:25.303Z,44.79
2025-04-03T19:05:25.331Z,45.44
2025-04-03T19:04:25.313Z,46.08
2025-04-03T19:03:25.387Z,54.30
2025-04-03T19:02:25.302Z,52.85
2025-04-03T19:01:25.420Z,55.11
2025-04-03T19:00:32.694Z,63.81
2025-04-03T18:59:25.389Z,47.53
2025-04-03T18:58:25.383Z,64.13
2025-04-03T18:57:25.393Z,47.37
2025-04-03T18:56:25.582Z,50.60
2025-04-03T18:55:25.411Z,47.21
2025-04-03T18:54:25.474Z,51.88
2025-04-03T18:53:25.434Z,46.25
2025-04-03T18:52:25.550Z,45.44
2025-04-03T18:51:25.641Z,44.96
2025-04-03T18:50:28.299Z,43.83
2025-04-03T18:49:25.520Z,45.76
2025-04-03T18:48:25.631Z,47.05
2025-04-03T18:47:27.597Z,46.25
2025-04-03T18:46:25.521Z,52.85
2025-04-03T18:45:25.570Z,51.88
2025-04-03T18:44:25.584Z,47.86
2025-04-03T18:43:25.551Z,52.85
2025-04-03T18:42:25.581Z,47.37
2025-04-03T18:41:25.582Z,52.37
2025-04-03T18:40:32.318Z,53.01
2025-04-03T18:39:25.619Z,45.44
2025-04-03T18:38:25.614Z,48.02
2025-04-03T18:37:25.623Z,59.30
2025-04-03T18:36:25.690Z,46.41
2025-04-03T18:35:25.682Z,45.28
2025-04-03T18:34:25.790Z,51.24
2025-04-03T18:33:25.952Z,56.40
2025-04-03T18:32:25.682Z,52.21
2025-04-03T18:31:25.706Z,43.67
2025-04-03T18:30:32.134Z,49.79
2025-04-03T18:29:25.740Z,45.28
2025-04-03T18:28:25.836Z,51.40
