createdAt,value
2025-03-27T23:59:55.892Z,96.88
2025-03-27T23:59:35.864Z,96.88
2025-03-27T23:59:30.766Z,96.77
2025-03-27T23:59:15.635Z,96.77
2025-03-27T23:59:10.537Z,96.77
2025-03-27T23:59:05.400Z,96.77
2025-03-27T23:58:59.516Z,96.77
2025-03-27T23:58:42.411Z,96.88
2025-03-27T23:58:28.499Z,96.88
2025-03-27T23:58:11.454Z,96.98
2025-03-27T23:57:56.486Z,97.19
2025-03-27T23:57:41.480Z,97.19
2025-03-27T23:57:36.464Z,97.19
2025-03-27T23:57:31.437Z,97.19
2025-03-27T23:57:26.418Z,97.19
2025-03-27T23:57:11.437Z,97.19
2025-03-27T23:56:51.471Z,97.19
2025-03-27T23:56:41.485Z,97.19
2025-03-27T23:56:36.451Z,97.19
2025-03-27T23:56:31.428Z,97.19
2025-03-27T23:56:26.338Z,97.19
2025-03-27T23:56:11.242Z,97.19
2025-03-27T23:55:51.132Z,97.19
2025-03-27T23:55:41.093Z,97.19
2025-03-27T23:55:36.089Z,97.19
2025-03-27T23:55:31.068Z,97.19
2025-03-27T23:55:26.050Z,97.19
2025-03-27T23:55:11.050Z,97.19
2025-03-27T23:54:47.132Z,97.29
2025-03-27T23:54:37.133Z,97.29
2025-03-27T23:54:32.112Z,97.29
2025-03-27T23:54:27.096Z,97.19
2025-03-27T23:54:22.074Z,97.19
2025-03-27T23:54:07.086Z,97.19
2025-03-27T23:53:47.084Z,97.08
2025-03-27T23:53:37.056Z,96.98
2025-03-27T23:53:32.038Z,96.98
2025-03-27T23:53:27.028Z,96.88
2025-03-27T23:53:21.896Z,96.77
2025-03-27T23:53:06.861Z,96.67
2025-03-27T23:52:46.854Z,96.47
2025-03-27T23:52:36.800Z,96.47
2025-03-27T23:52:31.784Z,96.36
2025-03-27T23:52:26.753Z,96.36
2025-03-27T23:52:21.698Z,96.36
2025-03-27T23:52:06.696Z,96.36
2025-03-27T23:51:46.661Z,96.36
2025-03-27T23:51:36.546Z,96.26
2025-03-27T23:51:31.376Z,96.26
2025-03-27T23:51:26.208Z,96.15
2025-03-27T23:51:21.117Z,96.15
2025-03-27T23:51:05.987Z,96.15
2025-03-27T23:50:45.795Z,96.05
2025-03-27T23:50:35.646Z,96.05
2025-03-27T23:50:30.415Z,96.05
2025-03-27T23:50:25.123Z,96.01
2025-03-27T23:50:19.815Z,96.05
2025-03-27T23:50:13.787Z,96.05
2025-03-27T23:49:53.101Z,96.05
2025-03-27T23:49:31.278Z,95.95
2025-03-27T23:48:54.965Z,95.95
2025-03-27T23:48:21.448Z,95.95
2025-03-27T23:47:49.758Z,95.95
2025-03-27T23:47:39.620Z,95.84
2025-03-27T23:47:34.497Z,95.84
2025-03-27T23:47:29.322Z,95.80
2025-03-27T23:47:24.172Z,95.84
2025-03-27T23:47:09.083Z,95.84
2025-03-27T23:46:49.103Z,95.74
2025-03-27T23:46:38.766Z,95.74
2025-03-27T23:46:33.348Z,95.70
2025-03-27T23:46:28.333Z,95.74
2025-03-27T23:46:23.287Z,95.74
2025-03-27T23:46:08.286Z,95.74
2025-03-27T23:45:44.323Z,95.70
2025-03-27T23:45:34.294Z,95.74
2025-03-27T23:45:29.271Z,95.74
2025-03-27T23:45:24.260Z,95.70
2025-03-27T23:45:19.233Z,95.74
2025-03-27T23:45:04.202Z,95.70
2025-03-27T23:44:44.213Z,95.70
2025-03-27T23:44:34.220Z,95.74
2025-03-27T23:44:29.116Z,95.70
2025-03-27T23:44:24.057Z,95.74
2025-03-27T23:44:18.962Z,95.70
2025-03-27T23:44:03.782Z,95.74
2025-03-27T23:43:43.688Z,95.70
2025-03-27T23:43:33.550Z,95.74
2025-03-27T23:43:28.532Z,95.70
2025-03-27T23:43:23.461Z,95.70
2025-03-27T23:43:18.440Z,95.74
2025-03-27T23:43:03.462Z,95.70
2025-03-27T23:42:43.519Z,95.74
2025-03-27T23:42:33.477Z,95.70
2025-03-27T23:42:28.458Z,95.70
2025-03-27T23:42:23.434Z,95.70
2025-03-27T23:42:18.350Z,95.70
2025-03-27T23:42:03.381Z,95.70
2025-03-27T23:41:43.408Z,95.70
2025-03-27T23:41:33.420Z,95.70
2025-03-27T23:41:28.396Z,95.70
2025-03-27T23:41:23.356Z,95.70
2025-03-27T23:41:18.291Z,95.70
2025-03-27T23:41:03.286Z,95.70
2025-03-27T23:40:43.266Z,95.70
2025-03-27T23:40:33.281Z,95.70
2025-03-27T23:40:28.264Z,95.70
2025-03-27T23:40:23.242Z,95.70
2025-03-27T23:40:16.736Z,95.59
2025-03-27T23:39:59.691Z,95.59
2025-03-27T23:39:39.726Z,95.70
2025-03-27T23:39:29.604Z,95.70
2025-03-27T23:39:24.477Z,95.70
2025-03-27T23:39:19.445Z,95.70
2025-03-27T23:39:14.410Z,95.70
2025-03-27T23:39:06.736Z,95.70
2025-03-27T23:38:45.194Z,95.70
2025-03-27T23:38:27.814Z,95.70
2025-03-27T23:38:15.073Z,95.70
2025-03-27T23:38:09.777Z,95.70
2025-03-27T23:38:02.662Z,95.59
2025-03-27T23:37:42.967Z,95.70
2025-03-27T23:37:28.791Z,95.70
2025-03-27T23:37:23.784Z,95.70
2025-03-27T23:37:13.767Z,95.70
2025-03-27T23:37:03.770Z,95.70
2025-03-27T23:36:48.749Z,95.70
2025-03-27T23:36:33.768Z,95.80
2025-03-27T23:36:28.769Z,95.80
2025-03-27T23:36:23.748Z,95.80
2025-03-27T23:36:13.732Z,95.80
2025-03-27T23:36:03.731Z,95.80
2025-03-27T23:35:48.752Z,95.80
2025-03-27T23:35:33.732Z,95.80
2025-03-27T23:35:28.694Z,95.80
2025-03-27T23:35:23.579Z,95.80
2025-03-27T23:35:13.532Z,95.80
2025-03-27T23:35:01.654Z,95.80
2025-03-27T23:34:44.280Z,95.80
2025-03-27T23:34:29.265Z,95.70
2025-03-27T23:34:24.202Z,95.70
2025-03-27T23:34:19.180Z,95.70
2025-03-27T23:34:09.195Z,95.70
2025-03-27T23:33:59.020Z,95.70
2025-03-27T23:33:43.883Z,95.70
2025-03-27T23:33:28.776Z,95.80
2025-03-27T23:33:23.581Z,95.80
2025-03-27T23:33:18.372Z,95.80
2025-03-27T23:33:08.166Z,95.80
2025-03-27T23:32:57.989Z,95.80
2025-03-27T23:32:42.756Z,95.70
2025-03-27T23:32:27.595Z,95.59
2025-03-27T23:32:22.438Z,95.59
2025-03-27T23:32:17.237Z,95.59
2025-03-27T23:32:07.072Z,95.59
2025-03-27T23:31:56.963Z,95.59
2025-03-27T23:31:41.979Z,95.59
2025-03-27T23:31:26.890Z,95.59
2025-03-27T23:31:21.870Z,95.59
2025-03-27T23:31:16.856Z,95.59
2025-03-27T23:31:06.849Z,95.59
