createdAt,value
2025-04-01T20:59:09.459Z,185765.62
2025-04-01T20:58:09.411Z,185765.62
2025-04-01T20:57:09.518Z,185765.62
2025-04-01T20:56:09.434Z,185765.62
2025-04-01T20:55:09.480Z,185765.62
2025-04-01T20:54:09.478Z,185765.62
2025-04-01T20:53:09.448Z,185765.62
2025-04-01T20:52:09.460Z,185765.62
2025-04-01T20:51:09.660Z,185765.62
2025-04-01T20:50:09.602Z,185765.62
2025-04-01T20:49:09.601Z,185765.62
2025-04-01T20:48:09.668Z,185765.62
2025-04-01T20:47:09.504Z,185765.62
2025-04-01T20:46:09.508Z,185765.62
2025-04-01T20:45:09.543Z,185765.62
2025-04-01T20:44:09.565Z,185765.62
2025-04-01T20:43:09.613Z,185765.62
2025-04-01T20:42:09.591Z,185765.62
2025-04-01T20:41:09.603Z,185765.62
2025-04-01T20:40:09.577Z,185765.62
2025-04-01T20:39:09.651Z,185765.62
2025-04-01T20:38:09.602Z,185765.62
2025-04-01T20:37:09.637Z,185765.62
2025-04-01T20:36:09.701Z,185765.62
2025-04-01T20:35:09.824Z,185765.62
2025-04-01T20:34:17.362Z,185765.62
2025-04-01T20:33:09.781Z,185765.62
2025-04-01T20:32:09.749Z,185765.62
2025-04-01T20:31:09.747Z,185765.62
2025-04-01T20:30:09.735Z,185765.62
2025-04-01T20:29:09.794Z,185765.62
2025-04-01T20:28:09.744Z,185765.62
2025-04-01T20:27:09.750Z,185765.62
2025-04-01T20:26:09.742Z,185765.62
2025-04-01T20:25:09.870Z,185765.62
2025-04-01T20:24:11.461Z,185765.62
2025-04-01T20:23:09.835Z,185765.62
2025-04-01T20:22:09.868Z,185765.62
2025-04-01T20:21:09.842Z,185765.62
2025-04-01T20:20:09.847Z,185765.62
2025-04-01T20:19:09.887Z,185765.62
2025-04-01T20:18:09.885Z,185765.62
2025-04-01T20:17:09.916Z,185765.62
2025-04-01T20:16:09.956Z,185765.62
2025-04-01T20:15:10.005Z,185765.62
2025-04-01T20:14:09.880Z,185765.62
2025-04-01T20:13:09.931Z,185765.62
2025-04-01T20:12:09.958Z,185765.62
2025-04-01T20:11:10.041Z,185765.62
2025-04-01T20:10:09.913Z,185765.62
2025-04-01T20:09:10.061Z,185765.62
2025-04-01T20:08:09.945Z,185765.62
2025-04-01T20:07:10.036Z,185765.62
2025-04-01T20:06:10.191Z,185765.62
2025-04-01T20:05:10.128Z,185765.62
2025-04-01T20:04:10.196Z,185765.62
2025-04-01T20:03:10.165Z,185765.62
2025-04-01T20:02:10.091Z,185765.62
2025-04-01T20:01:10.204Z,185765.62
2025-04-01T20:00:11.078Z,185765.62
2025-04-01T19:59:10.079Z,185765.62
2025-04-01T19:58:10.044Z,185765.62
2025-04-01T19:57:10.084Z,185765.62
2025-04-01T19:56:10.115Z,185765.62
2025-04-01T19:55:10.146Z,185765.62
2025-04-01T19:54:10.139Z,185765.62
2025-04-01T19:53:10.116Z,185765.62
2025-04-01T19:52:10.173Z,185765.62
2025-04-01T19:51:10.375Z,185765.62
2025-04-01T19:50:10.393Z,185765.62
2025-04-01T19:49:10.350Z,185765.62
2025-04-01T19:48:10.438Z,185765.62
2025-04-01T19:47:10.197Z,185765.62
2025-04-01T19:46:10.217Z,185765.62
2025-04-01T19:45:10.289Z,185765.62
2025-04-01T19:44:10.243Z,185765.62
2025-04-01T19:43:10.222Z,185765.62
2025-04-01T19:42:10.274Z,185765.62
2025-04-01T19:41:10.276Z,185765.62
2025-04-01T19:40:10.251Z,185765.62
2025-04-01T19:39:10.350Z,185765.62
2025-04-01T19:38:10.294Z,185765.62
2025-04-01T19:37:10.330Z,185765.62
2025-04-01T19:36:10.331Z,185765.62
2025-04-01T19:35:10.496Z,185765.62
2025-04-01T19:34:10.543Z,185765.62
2025-04-01T19:33:10.522Z,185765.62
2025-04-01T19:32:10.398Z,185765.62
2025-04-01T19:31:10.467Z,185765.62
2025-04-01T19:30:10.473Z,185765.62
2025-04-01T19:29:10.363Z,185765.62
2025-04-01T19:28:10.448Z,185765.62
2025-04-01T19:27:10.638Z,185765.62
2025-04-01T19:26:10.457Z,185765.62
2025-04-01T19:25:10.452Z,185765.62
2025-04-01T19:24:10.514Z,185765.62
2025-04-01T19:23:10.453Z,185765.62
2025-04-01T19:22:10.525Z,185765.62
2025-04-01T19:21:10.596Z,185765.62
2025-04-01T19:20:10.541Z,185765.62
2025-04-01T19:19:11.639Z,185765.62
2025-04-01T19:18:10.721Z,185765.62
2025-04-01T19:17:10.611Z,185765.62
2025-04-01T19:16:10.590Z,185765.62
2025-04-01T19:15:10.589Z,185765.62
2025-04-01T19:14:10.558Z,185765.62
2025-04-01T19:13:10.634Z,185765.62
2025-04-01T19:12:10.626Z,185765.62
2025-04-01T19:11:10.738Z,185765.62
2025-04-01T19:10:10.579Z,185765.62
2025-04-01T19:09:10.666Z,185765.62
2025-04-01T19:08:10.796Z,185765.62
2025-04-01T19:07:10.675Z,185765.62
2025-04-01T19:06:10.763Z,185765.62
2025-04-01T19:05:10.805Z,185765.62
2025-04-01T19:04:10.738Z,185765.62
2025-04-01T19:03:10.720Z,185765.62
2025-04-01T19:02:10.721Z,185765.62
2025-04-01T19:01:10.825Z,185765.62
2025-04-01T19:00:10.971Z,185765.62
2025-04-01T18:59:10.696Z,185765.62
2025-04-01T18:58:10.750Z,185765.62
2025-04-01T18:57:10.783Z,185765.62
2025-04-01T18:56:10.770Z,185765.62
2025-04-01T18:55:10.767Z,185765.62
2025-04-01T18:54:10.959Z,185765.62
2025-04-01T18:53:10.776Z,185765.62
2025-04-01T18:52:10.787Z,185765.62
2025-04-01T18:51:10.967Z,185765.62
2025-04-01T18:50:10.941Z,185765.62
2025-04-01T18:49:11.061Z,185765.62
2025-04-01T18:48:10.954Z,185765.62
2025-04-01T18:47:10.846Z,185765.62
2025-04-01T18:46:10.874Z,185765.62
2025-04-01T18:45:10.980Z,185765.62
2025-04-01T18:44:09.913Z,185765.62
2025-04-01T18:40:49.297Z,185765.62
2025-04-01T18:39:49.380Z,185765.62
2025-04-01T18:38:53.511Z,185765.62
2025-04-01T18:37:49.289Z,185765.62
2025-04-01T18:36:49.405Z,185765.62
2025-04-01T18:35:49.315Z,185765.62
2025-04-01T18:34:49.550Z,185765.62
2025-04-01T18:33:49.584Z,185765.62
2025-04-01T18:32:49.410Z,185765.62
2025-04-01T18:31:49.419Z,185765.62
2025-04-01T18:30:49.402Z,185765.62
2025-04-01T18:29:49.396Z,185765.62
2025-04-01T18:28:54.521Z,185765.62
2025-04-01T18:27:49.425Z,185765.62
2025-04-01T18:26:49.530Z,185765.62
2025-04-01T18:25:49.514Z,185765.62
2025-04-01T18:24:51.128Z,185765.62
2025-04-01T18:21:27.770Z,185765.62
2025-04-01T18:20:28.081Z,185765.62
2025-04-01T18:19:27.810Z,185765.62
2025-04-01T18:18:28.000Z,185765.62
2025-04-01T18:17:27.752Z,185765.62
2025-04-01T18:16:27.701Z,185765.62
2025-04-01T18:15:27.735Z,185765.62
2025-04-01T18:14:27.928Z,185765.62
2025-04-01T18:13:27.777Z,185765.62
2025-04-01T18:12:27.836Z,185765.62
2025-04-01T18:11:27.774Z,185765.62
2025-04-01T18:10:30.278Z,185765.62
2025-04-01T18:09:27.896Z,185765.62
2025-04-01T18:08:27.900Z,185765.62
2025-04-01T18:07:28.017Z,185765.62
2025-04-01T18:06:27.914Z,185765.62
2025-04-01T18:05:27.827Z,185765.62
2025-04-01T18:04:28.013Z,185765.62
2025-04-01T18:03:28.063Z,185765.62
2025-04-01T18:02:27.824Z,185765.62
2025-04-01T18:01:27.923Z,185765.62
2025-04-01T18:00:27.936Z,185765.62
2025-04-01T17:59:27.990Z,185765.62
2025-04-01T17:58:27.928Z,185765.62
2025-04-01T17:57:28.064Z,185765.62
2025-04-01T17:56:27.939Z,185765.62
2025-04-01T17:55:28.016Z,185765.62
2025-04-01T17:54:28.167Z,185765.62
2025-04-01T17:53:28.048Z,185765.62
2025-04-01T17:52:27.989Z,185765.62
2025-04-01T17:51:28.181Z,185765.62
2025-04-01T17:50:27.968Z,185765.62
2025-04-01T17:49:28.059Z,185765.62
2025-04-01T17:48:28.145Z,185765.62
2025-04-01T17:47:28.109Z,185765.62
2025-04-01T17:46:28.066Z,185765.62
2025-04-01T17:45:28.043Z,185765.62
2025-04-01T17:44:28.057Z,185765.62
2025-04-01T17:43:28.059Z,185765.62
2025-04-01T17:42:28.102Z,185765.62
2025-04-01T17:41:28.060Z,185765.62
2025-04-01T17:40:28.125Z,185765.62
2025-04-01T17:39:28.131Z,185765.62
2025-04-01T17:38:28.141Z,185765.62
2025-04-01T17:37:28.110Z,185765.62
2025-04-01T17:36:28.276Z,185765.62
2025-04-01T17:35:28.230Z,185765.62
2025-04-01T17:34:28.275Z,185765.62
2025-04-01T17:33:28.335Z,185765.62
2025-04-01T17:32:28.201Z,185765.62
2025-04-01T17:31:28.190Z,185765.62
2025-04-01T17:30:28.239Z,185765.62
2025-04-01T17:29:28.233Z,185765.62
2025-04-01T17:28:28.306Z,185765.62
2025-04-01T17:27:28.252Z,185765.62
2025-04-01T17:26:28.282Z,185765.62
2025-04-01T17:25:28.263Z,185765.62
2025-04-01T17:24:28.469Z,185765.62
2025-04-01T17:23:28.316Z,185765.62
2025-04-01T17:22:28.296Z,185765.62
2025-04-01T17:21:28.412Z,185765.62
2025-04-01T17:20:28.374Z,185765.62
2025-04-01T17:19:28.405Z,185765.62
2025-04-01T17:18:28.483Z,185765.62
2025-04-01T17:17:28.489Z,185765.62
2025-04-01T17:16:28.498Z,185765.62
2025-04-01T17:15:28.425Z,185765.62
2025-04-01T17:14:28.425Z,185765.62
2025-04-01T17:13:28.388Z,185765.62
2025-04-01T17:12:28.527Z,185765.62
2025-04-01T17:11:28.426Z,185765.62
2025-04-01T17:10:28.415Z,185765.62
2025-04-01T17:09:28.598Z,185765.62
2025-04-01T17:08:28.599Z,185765.62
2025-04-01T17:07:28.656Z,185765.62
2025-04-01T17:06:28.556Z,185765.62
2025-04-01T17:05:28.464Z,185765.62
2025-04-01T17:04:28.701Z,185765.62
2025-04-01T17:03:28.691Z,185765.62
2025-04-01T17:02:28.658Z,185765.62
2025-04-01T17:01:28.580Z,185765.62
2025-04-01T17:00:28.824Z,185765.62
2025-04-01T16:59:28.552Z,185765.62
2025-04-01T16:58:28.568Z,185765.62
2025-04-01T16:57:28.579Z,185765.62
2025-04-01T16:56:28.580Z,185765.62
2025-04-01T16:55:28.852Z,185765.62
2025-04-01T16:54:28.742Z,185765.62
2025-04-01T16:53:28.619Z,185765.62
2025-04-01T16:52:28.607Z,185765.62
2025-04-01T16:51:28.712Z,185765.62
2025-04-01T16:50:28.968Z,185765.62
2025-04-01T16:49:28.757Z,185765.62
2025-04-01T16:48:28.792Z,185765.62
2025-04-01T16:47:28.774Z,185765.62
2025-04-01T16:46:28.878Z,185765.62
2025-04-01T16:45:28.913Z,185765.62
2025-04-01T16:44:28.701Z,185765.62
2025-04-01T16:43:28.861Z,185765.62
2025-04-01T16:42:28.933Z,185765.62
2025-04-01T16:41:28.817Z,185765.62
2025-04-01T16:40:28.777Z,185765.62
2025-04-01T16:39:28.824Z,185765.62
2025-04-01T16:38:30.530Z,185765.62
2025-04-01T16:37:28.806Z,185765.62
2025-04-01T16:36:28.908Z,185765.62
2025-04-01T16:35:28.903Z,185765.62
2025-04-01T16:34:28.987Z,185765.62
2025-04-01T16:33:28.948Z,185765.62
2025-04-01T16:32:28.903Z,185765.62
2025-04-01T16:31:28.901Z,185765.62
2025-04-01T16:30:29.178Z,185765.62
2025-04-01T16:29:28.895Z,185765.62
2025-04-01T16:28:28.963Z,185765.62
2025-04-01T16:27:28.940Z,185765.62
2025-04-01T16:26:28.958Z,185765.62
2025-04-01T16:25:28.960Z,185765.62
2025-04-01T16:24:29.024Z,185765.62
2025-04-01T16:23:28.943Z,185765.62
2025-04-01T16:22:28.978Z,185765.62
2025-04-01T16:21:29.064Z,185765.62
2025-04-01T16:20:29.017Z,185765.62
2025-04-01T16:19:29.805Z,185765.62
2025-04-01T16:18:29.080Z,185765.62
2025-04-01T16:17:29.147Z,185765.62
2025-04-01T16:16:35.789Z,185765.62
2025-04-01T16:15:29.190Z,185765.62
2025-04-01T16:14:30.520Z,185765.62
2025-04-01T16:13:29.056Z,185765.62
2025-04-01T16:12:29.093Z,185765.62
2025-04-01T16:11:29.118Z,185765.62
2025-04-01T16:10:29.094Z,185765.62
2025-04-01T16:09:31.719Z,185765.62
2025-04-01T16:08:29.196Z,185765.62
2025-04-01T16:07:29.242Z,185765.62
2025-04-01T16:06:29.300Z,185765.62
2025-04-01T16:05:29.401Z,185765.62
2025-04-01T16:04:29.380Z,185765.62
2025-04-01T16:03:29.316Z,185765.62
2025-04-01T16:02:29.172Z,185765.62
2025-04-01T16:01:29.296Z,185765.62
2025-04-01T16:00:29.662Z,185765.62
2025-04-01T15:59:29.263Z,185765.62
2025-04-01T15:58:29.421Z,185765.62
2025-04-01T15:57:29.300Z,185765.62
2025-04-01T15:56:29.237Z,185765.62
2025-04-01T15:55:29.281Z,185765.62
2025-04-01T15:54:29.424Z,185765.62
2025-04-01T15:53:29.336Z,185765.62
2025-04-01T15:52:29.283Z,185765.62
2025-04-01T15:51:29.341Z,185765.62
2025-04-01T15:50:29.429Z,185765.62
2025-04-01T15:49:29.447Z,185765.62
2025-04-01T15:48:29.582Z,185765.62
2025-04-01T15:47:29.528Z,185765.62
2025-04-01T15:46:29.422Z,185765.62
2025-04-01T15:45:29.584Z,185765.62
2025-04-01T15:44:31.096Z,185765.62
2025-04-01T15:43:29.385Z,185765.62
2025-04-01T15:42:29.569Z,185765.62
2025-04-01T15:41:30.186Z,185765.62
2025-04-01T15:40:29.553Z,185765.62
2025-04-01T15:39:29.496Z,185765.62
2025-04-01T15:38:29.480Z,185765.62
2025-04-01T15:37:29.535Z,185765.62
2025-04-01T15:36:29.581Z,185765.62
2025-04-01T15:35:29.536Z,185765.62
2025-04-01T15:34:29.693Z,185765.62
2025-04-01T15:33:30.628Z,185765.62
2025-04-01T15:32:29.581Z,185765.62
2025-04-01T15:31:29.508Z,185765.62
2025-04-01T15:30:29.583Z,185765.62
2025-04-01T15:29:29.611Z,185765.62
2025-04-01T15:28:29.583Z,185765.62
2025-04-01T15:27:29.626Z,185765.62
2025-04-01T15:26:29.576Z,185765.62
2025-04-01T15:25:29.611Z,185765.62
2025-04-01T15:24:29.658Z,185765.62
2025-04-01T15:23:31.590Z,185765.62
2025-04-01T15:22:29.747Z,185765.62
2025-04-01T15:21:29.742Z,185765.62
2025-04-01T15:20:29.719Z,185765.62
2025-04-01T15:19:30.159Z,185765.62
2025-04-01T15:18:29.740Z,185765.62
2025-04-01T15:17:29.818Z,185765.62
2025-04-01T15:16:29.724Z,185765.62
2025-04-01T15:15:29.887Z,185765.62
2025-04-01T15:14:29.709Z,185765.62
2025-04-01T15:13:30.408Z,185765.62
2025-04-01T15:12:29.844Z,185765.62
2025-04-01T15:11:29.905Z,185765.62
2025-04-01T15:10:29.766Z,185765.62
2025-04-01T15:09:29.819Z,185765.62
2025-04-01T15:08:30.090Z,185765.62
2025-04-01T15:07:30.049Z,185765.62
2025-04-01T15:06:30.154Z,185765.62
2025-04-01T15:05:37.244Z,185765.62
2025-04-01T15:04:29.968Z,185765.62
2025-04-01T15:03:31.187Z,185765.62
2025-04-01T15:02:30.014Z,185765.62
2025-04-01T15:01:30.346Z,185765.62
2025-04-01T15:00:30.505Z,185765.62
2025-04-01T14:59:29.981Z,185765.62
2025-04-01T14:58:29.919Z,185765.62
2025-04-01T14:57:29.928Z,185765.62
2025-04-01T14:56:30.029Z,185765.62
2025-04-01T14:55:29.926Z,185765.62
2025-04-01T14:54:30.092Z,185765.62
2025-04-01T14:53:30.863Z,185765.62
2025-04-01T14:52:29.948Z,185765.62
2025-04-01T14:51:30.067Z,185765.62
2025-04-01T14:50:30.105Z,185765.62
2025-04-01T14:49:30.197Z,185765.62
2025-04-01T14:48:30.075Z,185765.62
2025-04-01T14:47:30.113Z,185765.62
2025-04-01T14:46:30.097Z,185765.62
2025-04-01T14:45:30.250Z,185765.62
2025-04-01T14:44:30.058Z,185765.62
2025-04-01T14:43:30.840Z,185765.62
2025-04-01T14:42:30.135Z,185765.62
2025-04-01T14:41:30.095Z,185765.62
2025-04-01T14:40:30.112Z,185765.62
2025-04-01T14:39:30.108Z,185765.62
2025-04-01T14:38:30.192Z,185765.62
2025-04-01T14:37:30.210Z,185765.62
2025-04-01T14:36:30.626Z,185765.62
2025-04-01T14:35:30.591Z,185765.62
2025-04-01T14:34:30.453Z,185765.62
2025-04-01T14:33:31.737Z,185765.62
2025-04-01T14:32:30.178Z,185765.62
2025-04-01T14:31:30.259Z,185765.62
2025-04-01T14:30:30.313Z,185765.62
2025-04-01T14:29:30.289Z,185765.62
2025-04-01T14:28:30.273Z,185765.62
2025-04-01T14:27:30.460Z,185765.62
2025-04-01T14:26:32.372Z,185765.62
2025-04-01T14:25:30.269Z,185765.62
2025-04-01T14:24:30.324Z,185765.62
2025-04-01T14:23:31.292Z,185765.62
2025-04-01T14:22:30.342Z,185765.62
2025-04-01T14:21:30.482Z,185765.62
2025-04-01T14:20:30.402Z,185765.62
2025-04-01T14:19:30.401Z,185765.62
2025-04-01T14:18:30.783Z,185765.62
2025-04-01T14:17:30.413Z,185765.62
2025-04-01T14:16:37.030Z,185765.62
2025-04-01T14:15:30.430Z,185765.62
2025-04-01T14:14:30.389Z,185765.62
2025-04-01T14:13:32.397Z,185765.62
2025-04-01T14:12:30.556Z,185765.62
2025-04-01T14:11:30.517Z,185765.62
2025-04-01T14:10:30.407Z,185765.62
2025-04-01T14:09:30.569Z,185765.62
2025-04-01T14:08:30.483Z,185765.62
2025-04-01T14:07:30.672Z,185765.62
2025-04-01T14:06:31.605Z,185765.62
2025-04-01T14:05:30.653Z,185765.62
2025-04-01T14:04:30.800Z,185765.62
2025-04-01T14:03:31.699Z,185765.62
2025-04-01T14:02:30.619Z,185765.62
2025-04-01T14:01:30.699Z,185765.62
2025-04-01T14:00:30.754Z,185765.62
2025-04-01T13:59:30.552Z,185765.62
2025-04-01T13:58:30.541Z,185765.62
2025-04-01T13:57:30.706Z,185765.62
2025-04-01T13:56:30.579Z,185765.62
2025-04-01T13:55:30.625Z,185765.62
2025-04-01T13:54:40.054Z,185765.62
2025-04-01T13:53:32.340Z,185765.62
2025-04-01T13:52:30.606Z,185765.62
2025-04-01T13:51:30.704Z,185765.62
